"Time","Beacon Type","Observer","Station","Source","Root"
2022-02-14 03:00:56,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:00:59,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:01,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:03,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:06,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:09,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:11,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:14,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:16,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:19,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:21,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:23,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:25,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:29,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:34,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:37,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:44,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:01:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:02:05,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:02:07,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:02:10,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:02:19,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:02:22,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:02:27,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:02:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:02:35,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 03:02:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 04:34:19,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 04:37:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 12:07:13,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-14 12:07:23,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-14 12:07:27,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-14 12:07:44,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-14 12:07:50,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-14 12:07:54,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-14 12:08:02,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-14 12:08:17,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-14 12:08:23,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-14 12:08:36,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-14 12:08:56,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-14 12:09:32,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-14 12:09:35,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-14 12:09:38,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-14 12:09:46,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-14 12:12:42,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-14 14:35:04,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 14:35:06,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 14:35:09,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 14:35:12,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 14:35:14,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 14:35:18,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 14:35:21,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 14:35:27,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 14:35:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:07:40,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:07:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:07:48,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:07:52,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:07:54,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:07:57,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:07:59,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:01,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:03,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:05,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:07,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:11,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:13,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:16,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:18,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:20,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:22,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:24,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:26,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:28,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:30,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:33,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:35,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:37,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:44,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:49,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:51,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:55,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:08:57,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:09:01,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:09:15,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:09:18,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:09:23,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:09:25,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:09:27,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:09:30,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:09:33,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:09:36,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:09:43,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:09:45,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:09:47,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:09:53,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:09:56,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:09:59,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:10:02,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:10:04,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:10:08,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:10:10,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:10:13,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:10:15,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:10:18,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:10:20,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:10:22,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:10:24,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:10:27,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:10:29,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:10:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:10:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:10:49,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:10:51,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:10:53,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:11:03,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:11:06,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:11:10,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:11:15,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:11:35,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:11:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:11:51,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:11:54,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:12:05,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:12:19,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:12:35,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:12:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:12:44,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:12:47,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:13:09,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:13:11,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:13:19,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:13:25,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:13:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:13:36,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:13:53,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:14:05,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-14 16:14:37,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 02:45:17,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 02:45:20,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 02:45:22,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 02:47:24,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 02:47:26,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 02:47:30,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 02:52:56,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 02:52:58,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 02:52:59,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 02:53:01,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 04:23:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 04:26:53,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 11:55:46,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 11:55:48,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 11:55:49,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 11:55:51,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 11:56:58,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 11:57:08,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 11:57:14,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 11:57:32,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 11:57:36,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 11:57:59,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 11:58:03,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 11:58:22,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 11:58:26,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:29:07,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:29:09,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:29:11,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:29:13,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:29:44,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:29:47,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:29:51,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:29:57,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:29:59,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:30:02,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:30:06,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:30:09,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:30:13,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:30:27,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:30:30,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:30:34,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:30:38,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:30:43,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:31:00,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:31:22,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:31:25,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:31:30,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:31:49,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:31:57,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:32:03,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:32:24,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:33:27,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 13:33:31,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-02-15 15:56:18,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 15:56:22,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 15:56:24,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 16:01:53,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 16:01:55,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 16:01:56,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 16:01:58,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 16:04:00,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 16:04:02,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 16:04:04,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-15 16:04:06,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:32:38,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:32:51,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:33:03,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:33:11,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:33:14,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:33:18,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:33:38,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:33:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:33:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:33:51,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:33:54,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:33:58,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:34:02,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:34:36,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:34:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:34:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:34:43,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:34:45,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:34:48,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:34:50,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:34:52,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:34:55,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:34:59,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:35:01,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:35:04,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:35:06,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:35:08,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:35:14,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:35:17,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:35:19,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:35:22,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:35:26,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:35:30,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:35:34,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:35:36,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:35:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:35:45,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:35:50,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:35:59,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:36:06,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:36:11,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:36:18,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:36:27,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:36:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:36:58,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:37:14,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:37:28,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:37:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:37:38,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:37:43,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:37:47,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:37:51,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:37:59,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:38:02,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:38:10,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:38:16,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:38:21,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:39:28,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:39:30,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:39:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:39:35,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:39:37,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:39:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:39:44,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:39:48,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:39:50,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:39:54,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:39:56,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:39:59,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:01,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:03,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:05,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:07,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:09,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:11,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:13,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:16,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:18,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:20,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:22,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:24,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:26,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:28,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:30,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:35,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:37,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 02:40:49,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-02-16 04:07:31,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
