"Time","batt"
2022-10-09 22:32:29,8.24 V
2022-10-10 00:24:12,8.20 V
2022-10-10 00:24:19,8.20 V
2022-10-10 01:57:54,8.19 V
2022-10-10 01:58:47,8.19 V
2022-10-10 01:58:54,8.19 V
2022-10-10 02:00:47,8.18 V
2022-10-10 02:00:55,8.18 V
2022-10-10 02:00:55,8.18 V
2022-10-10 02:00:55,8.18 V
2022-10-10 02:01:46,8.18 V
2022-10-10 02:01:54,8.18 V
2022-10-10 02:01:54,8.18 V
2022-10-10 02:01:55,8.18 V
2022-10-10 02:01:55,8.18 V
2022-10-10 02:01:55,8.18 V
2022-10-10 02:01:55,8.18 V
2022-10-10 02:01:55,8.18 V
2022-10-10 02:02:51,8.17 V
2022-10-10 02:02:51,8.17 V
2022-10-10 02:02:54,8.17 V
2022-10-10 02:02:54,8.17 V
2022-10-10 02:02:56,8.17 V
2022-10-10 02:02:56,8.17 V
2022-10-10 02:02:56,8.17 V
2022-10-10 02:02:56,8.17 V
2022-10-10 02:03:48,8.17 V
2022-10-10 02:03:52,8.17 V
2022-10-10 02:03:52,8.17 V
2022-10-10 02:03:54,8.17 V
2022-10-10 02:03:54,8.17 V
2022-10-10 02:03:56,8.17 V
2022-10-10 02:03:56,8.17 V
2022-10-10 02:03:56,8.17 V
2022-10-10 02:03:56,8.17 V
2022-10-10 02:03:56,8.17 V
2022-10-10 02:04:49,8.17 V
2022-10-10 02:04:57,8.17 V
2022-10-10 02:04:57,8.17 V
2022-10-10 02:04:57,8.17 V
2022-10-10 02:05:57,8.16 V
2022-10-10 02:05:57,8.16 V
2022-10-10 02:06:49,8.16 V
2022-10-10 02:06:57,8.16 V
2022-10-10 03:34:04,8.20 V
2022-10-10 03:34:04,8.20 V
2022-10-10 03:36:05,8.19 V
2022-10-10 03:36:05,8.19 V
2022-10-10 03:37:05,8.19 V
2022-10-10 03:37:05,8.19 V
2022-10-10 03:39:06,8.18 V
2022-10-10 03:39:06,8.18 V
2022-10-10 03:40:06,8.18 V
2022-10-10 03:40:06,8.18 V
2022-10-10 04:28:30,8.25 V
2022-10-10 04:29:30,8.25 V
2022-10-10 04:30:31,8.25 V
2022-10-10 04:31:31,8.25 V
2022-10-10 04:32:32,8.25 V
2022-10-10 04:33:32,8.25 V
2022-10-10 04:44:36,8.25 V
2022-10-10 04:45:36,8.25 V
2022-10-10 04:45:38,8.25 V
2022-10-10 04:46:37,8.23 V
2022-10-10 04:46:39,8.23 V
2022-10-10 04:47:39,8.23 V
2022-10-10 04:48:39,8.25 V
2022-10-10 04:49:40,8.24 V
2022-10-10 04:50:38,8.23 V
2022-10-10 04:50:40,8.23 V
2022-10-10 04:51:39,8.24 V
2022-10-10 04:52:39,8.25 V
2022-10-10 06:53:34,8.17 V
2022-10-10 09:59:58,8.19 V
2022-10-10 10:00:59,8.18 V
2022-10-10 10:01:59,8.18 V
2022-10-10 10:02:59,8.18 V
2022-10-10 10:04:00,8.17 V
2022-10-10 10:05:00,8.17 V
2022-10-10 10:06:01,8.17 V
2022-10-10 10:07:01,8.16 V
2022-10-10 10:08:01,8.16 V
2022-10-10 11:10:24,8.23 V
2022-10-10 11:10:32,8.23 V
2022-10-10 11:12:25,8.25 V
2022-10-10 11:12:33,8.25 V
2022-10-10 11:14:04,8.23 V
2022-10-10 11:14:04,8.23 V
2022-10-10 11:22:05,8.23 V
2022-10-10 11:22:09,8.23 V
2022-10-10 11:36:13,8.16 V
2022-10-10 12:47:46,8.24 V
2022-10-10 12:48:38,8.26 V
2022-10-10 12:48:39,8.26 V
2022-10-10 12:48:46,8.26 V
2022-10-10 12:48:46,8.26 V
2022-10-10 12:49:39,8.25 V
2022-10-10 12:49:47,8.25 V
2022-10-10 12:49:47,8.25 V
2022-10-10 12:50:39,8.23 V
2022-10-10 12:50:40,8.23 V
2022-10-10 12:50:43,8.23 V
2022-10-10 12:50:43,8.23 V
2022-10-10 12:50:45,8.23 V
2022-10-10 12:50:45,8.23 V
2022-10-10 12:50:47,8.23 V
2022-10-10 12:50:47,8.23 V
2022-10-10 12:50:47,8.23 V
2022-10-10 12:50:47,8.23 V
2022-10-10 12:51:46,8.09 V
2022-10-10 12:51:46,8.09 V
2022-10-10 12:51:48,8.09 V
2022-10-10 12:51:48,8.09 V
2022-10-10 12:52:40,8.25 V
2022-10-10 12:52:48,8.25 V
2022-10-10 16:41:27,8.12 V
2022-10-10 16:42:28,8.11 V
2022-10-10 16:43:28,8.11 V
2022-10-10 16:44:29,8.11 V
2022-10-10 16:47:30,8.10 V
2022-10-10 17:59:04,8.18 V
2022-10-10 18:00:04,8.18 V
2022-10-10 22:23:25,8.25 V
2022-10-10 22:24:25,8.25 V
2022-10-10 22:25:25,8.24 V
2022-10-11 01:51:44,8.19 V
2022-10-11 01:52:45,8.18 V
2022-10-11 01:52:45,8.18 V
2022-10-11 01:53:45,8.18 V
2022-10-11 01:54:45,8.18 V
2022-10-11 01:54:45,8.18 V
2022-10-11 01:54:45,8.18 V
2022-10-11 01:55:38,8.17 V
2022-10-11 01:55:42,8.17 V
2022-10-11 01:55:42,8.17 V
2022-10-11 01:55:46,8.17 V
2022-10-11 01:55:46,8.17 V
2022-10-11 01:55:46,8.17 V
2022-10-11 01:55:46,8.17 V
2022-10-11 01:55:46,8.17 V
2022-10-11 01:55:46,8.17 V
2022-10-11 01:56:38,8.17 V
2022-10-11 01:56:42,8.17 V
2022-10-11 01:56:42,8.17 V
2022-10-11 01:56:46,8.17 V
2022-10-11 01:56:46,8.17 V
2022-10-11 01:56:46,8.17 V
2022-10-11 01:56:46,8.17 V
2022-10-11 01:56:46,8.17 V
2022-10-11 01:56:46,8.17 V
2022-10-11 01:57:47,8.17 V
2022-10-11 01:57:47,8.17 V
2022-10-11 01:57:47,8.17 V
2022-10-11 01:58:47,8.16 V
2022-10-11 01:59:47,8.16 V
2022-10-11 01:59:47,8.16 V
2022-10-11 03:28:28,8.19 V
2022-10-11 03:29:28,8.19 V
2022-10-11 03:29:28,8.19 V
2022-10-11 03:30:29,8.18 V
2022-10-11 03:30:29,8.18 V
2022-10-11 03:32:29,8.18 V
2022-10-11 03:33:30,8.18 V
2022-10-11 04:20:53,8.25 V
2022-10-11 04:21:53,8.25 V
2022-10-11 04:22:54,8.25 V
2022-10-11 04:23:54,8.25 V
2022-10-11 04:24:55,8.25 V
2022-10-11 04:25:56,8.25 V
2022-10-11 04:26:56,8.25 V
2022-10-11 04:27:56,8.26 V
2022-10-11 04:35:58,8.25 V
2022-10-11 04:37:59,8.23 V
2022-10-11 04:39:02,8.23 V
2022-10-11 04:40:02,8.25 V
2022-10-11 04:41:02,8.25 V
2022-10-11 04:44:01,8.23 V
2022-10-11 11:08:31,8.25 V
2022-10-11 11:08:39,8.25 V
2022-10-11 11:08:39,8.25 V
2022-10-11 11:09:31,8.25 V
2022-10-11 11:09:40,8.25 V
2022-10-11 11:09:40,8.25 V
2022-10-11 11:10:51,8.22 V
2022-10-11 11:10:56,8.22 V
2022-10-11 11:10:56,8.22 V
2022-10-11 11:10:56,8.22 V
2022-10-11 11:11:49,8.25 V
2022-10-11 11:11:52,8.25 V
2022-10-11 11:11:56,8.25 V
2022-10-11 11:11:57,8.25 V
2022-10-11 11:12:52,8.25 V
2022-10-11 11:12:57,8.25 V
2022-10-11 11:12:57,8.25 V
2022-10-11 14:18:54,8.24 V
2022-10-11 14:18:54,8.24 V
2022-10-11 14:19:54,8.23 V
2022-10-11 14:21:55,8.21 V
2022-10-11 16:18:07,8.17 V
2022-10-11 16:20:08,8.16 V
2022-10-11 16:21:08,8.16 V
2022-10-11 16:22:09,8.16 V
2022-10-11 16:34:14,8.12 V
2022-10-11 16:35:14,8.11 V
2022-10-11 16:36:15,8.11 V
2022-10-11 16:37:15,8.10 V
2022-10-11 16:38:16,8.10 V
2022-10-11 16:39:16,8.10 V
2022-10-11 16:41:17,8.09 V
2022-10-11 17:53:51,8.17 V
2022-10-11 17:54:51,8.17 V
2022-10-11 19:03:25,8.25 V
2022-10-12 00:11:13,8.19 V
2022-10-12 00:19:27,8.12 V
2022-10-12 00:19:35,8.12 V
2022-10-12 01:43:12,8.20 V
2022-10-12 01:44:12,8.19 V
2022-10-12 01:45:06,8.19 V
2022-10-12 01:45:13,8.19 V
2022-10-12 01:46:13,8.19 V
2022-10-12 01:46:13,8.19 V
2022-10-12 01:47:06,8.18 V
2022-10-12 01:47:06,8.18 V
2022-10-12 01:47:13,8.18 V
2022-10-12 01:47:13,8.18 V
2022-10-12 01:47:14,8.18 V
2022-10-12 01:47:14,8.18 V
2022-10-12 01:48:06,8.18 V
2022-10-12 01:48:14,8.18 V
2022-10-12 01:48:14,8.18 V
2022-10-12 01:48:14,8.18 V
2022-10-12 01:48:14,8.18 V
2022-10-12 01:48:14,8.18 V
2022-10-12 01:49:07,8.18 V
2022-10-12 01:49:14,8.18 V
2022-10-12 01:49:14,8.18 V
2022-10-12 01:50:07,8.17 V
2022-10-12 01:50:15,8.17 V
2022-10-12 01:50:15,8.17 V
2022-10-12 01:50:15,8.17 V
2022-10-12 01:50:15,8.17 V
2022-10-12 01:51:07,8.17 V
2022-10-12 01:51:08,8.17 V
2022-10-12 01:51:15,8.17 V
2022-10-12 01:51:15,8.17 V
2022-10-12 01:51:15,8.17 V
2022-10-12 01:51:15,8.17 V
2022-10-12 01:52:07,8.17 V
2022-10-12 01:52:15,8.17 V
2022-10-12 01:52:15,8.17 V
2022-10-12 01:52:15,8.17 V
2022-10-12 03:00:14,8.24 V
2022-10-12 03:23:23,8.18 V
2022-10-12 03:23:23,8.18 V
2022-10-12 03:24:24,8.18 V
2022-10-12 03:24:24,8.18 V
2022-10-12 03:25:24,8.18 V
2022-10-12 04:31:56,8.24 V
2022-10-12 04:32:57,8.25 V
2022-10-12 04:33:57,8.25 V
2022-10-12 04:34:58,8.24 V
2022-10-12 04:35:58,8.21 V
2022-10-12 06:11:42,8.26 V
2022-10-12 11:00:40,8.20 V
2022-10-12 11:00:48,8.20 V
2022-10-12 11:00:48,8.20 V
2022-10-12 11:02:29,8.22 V
2022-10-12 11:02:37,8.22 V
2022-10-12 11:04:01,8.18 V
2022-10-12 11:04:03,8.18 V
2022-10-12 11:04:08,8.18 V
2022-10-12 11:04:08,8.18 V
2022-10-12 11:04:53,8.18 V
2022-10-12 11:04:55,8.18 V
2022-10-12 11:05:00,8.18 V
2022-10-12 11:05:00,8.18 V
2022-10-12 11:06:01,8.21 V
2022-10-12 12:33:46,8.23 V
2022-10-12 12:33:47,8.23 V
2022-10-12 12:33:55,8.23 V
2022-10-12 12:33:55,8.23 V
2022-10-12 12:34:47,8.22 V
2022-10-12 12:34:47,8.22 V
2022-10-12 12:34:55,8.22 V
2022-10-12 12:34:55,8.22 V
2022-10-12 12:34:55,8.22 V
2022-10-12 12:35:47,8.21 V
2022-10-12 12:35:47,8.21 V
2022-10-12 12:35:51,8.21 V
2022-10-12 12:35:51,8.21 V
2022-10-12 12:35:55,8.21 V
2022-10-12 12:35:55,8.21 V
2022-10-12 12:35:55,8.21 V
2022-10-12 12:35:55,8.21 V
2022-10-12 12:35:56,8.21 V
2022-10-12 12:36:48,8.20 V
2022-10-12 12:36:56,8.20 V
2022-10-12 12:36:56,8.20 V
2022-10-12 12:37:56,8.21 V
2022-10-12 12:38:56,8.24 V
2022-10-12 14:12:12,8.25 V
2022-10-12 14:14:13,8.25 V
2022-10-12 14:15:13,8.24 V
2022-10-12 16:13:04,8.02 V
2022-10-12 16:14:05,8.16 V
2022-10-12 16:27:10,8.12 V
2022-10-12 16:28:11,8.12 V
2022-10-12 16:29:11,8.11 V
2022-10-12 16:30:12,8.11 V
2022-10-12 16:31:12,8.11 V
2022-10-12 16:32:13,8.11 V
2022-10-12 16:33:13,8.10 V
2022-10-12 17:46:47,8.17 V
2022-10-12 17:47:47,8.17 V
2022-10-12 17:48:48,8.17 V
2022-10-12 20:28:02,8.22 V
2022-10-12 20:29:02,8.24 V
2022-10-12 20:31:03,8.24 V
2022-10-12 20:32:03,8.24 V
2022-10-12 20:33:04,8.22 V
2022-10-12 20:34:04,8.21 V
2022-10-13 01:36:27,8.20 V
2022-10-13 01:36:32,8.20 V
2022-10-13 01:36:36,8.20 V
2022-10-13 01:36:36,8.20 V
2022-10-13 02:52:55,8.17 V
2022-10-13 03:12:02,8.17 V
2022-10-13 03:13:02,8.17 V
2022-10-13 03:15:03,8.16 V
2022-10-13 03:15:03,8.16 V
2022-10-13 03:16:03,8.15 V
2022-10-13 03:16:03,8.15 V
2022-10-13 03:16:03,8.15 V
2022-10-13 03:17:03,8.15 V
2022-10-13 03:17:03,8.15 V
2022-10-13 03:18:04,8.15 V
2022-10-13 03:18:04,8.15 V
2022-10-13 03:19:04,8.14 V
2022-10-13 04:22:37,8.25 V
2022-10-13 04:23:40,8.25 V
2022-10-13 04:24:40,8.22 V
2022-10-13 04:25:38,8.22 V
2022-10-13 04:28:22,8.23 V
2022-10-13 04:29:20,8.24 V
2022-10-13 04:30:20,8.25 V
2022-10-13 04:31:23,8.24 V
2022-10-13 06:01:04,8.24 V
2022-10-13 06:04:05,8.23 V
2022-10-13 10:51:07,8.15 V
2022-10-13 10:53:00,8.19 V
2022-10-13 10:53:08,8.19 V
2022-10-13 16:19:20,8.03 V
2022-10-13 16:22:22,8.02 V
2022-10-13 16:23:22,8.02 V
2022-10-13 16:24:22,8.01 V
2022-10-13 16:25:23,8.01 V
2022-10-13 16:26:23,8.00 V
2022-10-13 16:27:24,8.00 V
2022-10-13 20:21:32,8.24 V
2022-10-13 20:22:32,8.25 V
2022-10-13 20:23:33,8.24 V
2022-10-13 20:24:33,8.24 V
2022-10-13 20:25:33,8.23 V
2022-10-13 20:26:34,8.22 V
2022-10-13 23:55:07,8.19 V
2022-10-13 23:57:08,8.19 V
2022-10-13 23:58:08,8.18 V
2022-10-13 23:59:20,8.18 V
2022-10-13 23:59:21,8.18 V
2022-10-13 23:59:28,8.18 V
2022-10-13 23:59:28,8.18 V
2022-10-13 23:59:28,8.18 V
2022-10-14 01:28:23,8.07 V
2022-10-14 01:28:27,8.07 V
2022-10-14 01:29:23,8.20 V
2022-10-14 01:29:28,8.20 V
2022-10-14 03:08:51,8.15 V
2022-10-14 03:09:51,8.15 V
2022-10-14 03:10:52,8.14 V
2022-10-14 04:15:28,8.24 V
2022-10-14 04:17:29,8.22 V
2022-10-14 04:21:08,8.23 V
2022-10-14 04:22:48,8.22 V
2022-10-14 05:53:29,8.25 V
2022-10-14 05:56:31,8.22 V
2022-10-14 05:57:31,8.22 V
2022-10-14 10:44:03,8.25 V
2022-10-14 10:44:55,8.25 V
2022-10-14 10:45:03,8.25 V
2022-10-14 10:45:03,8.25 V
2022-10-14 10:45:55,8.23 V
2022-10-14 10:45:55,8.23 V
2022-10-14 10:46:03,8.23 V
2022-10-14 10:46:03,8.23 V
2022-10-14 10:46:04,8.23 V
2022-10-14 10:49:16,8.25 V
2022-10-14 10:49:24,8.25 V
2022-10-14 12:16:55,8.22 V
2022-10-14 12:17:03,8.22 V
2022-10-14 12:18:55,8.24 V
2022-10-14 12:19:04,8.24 V
2022-10-14 12:19:04,8.24 V
2022-10-14 12:19:56,8.26 V
2022-10-14 12:20:04,8.26 V
2022-10-14 12:20:04,8.26 V
2022-10-14 12:20:04,8.26 V
2022-10-14 12:20:56,8.25 V
2022-10-14 12:20:56,8.25 V
2022-10-14 12:21:04,8.25 V
2022-10-14 12:21:04,8.25 V
2022-10-14 12:21:04,8.25 V
2022-10-14 12:21:04,8.25 V
2022-10-14 12:21:05,8.25 V
2022-10-14 12:21:56,8.25 V
2022-10-14 12:22:05,8.25 V
2022-10-14 12:22:05,8.25 V
2022-10-14 12:22:05,8.25 V
2022-10-14 12:22:57,8.25 V
2022-10-14 12:22:57,8.25 V
2022-10-14 12:23:05,8.25 V
2022-10-14 12:23:05,8.25 V
2022-10-14 12:23:05,8.25 V
2022-10-14 12:23:57,8.25 V
2022-10-14 12:23:57,8.25 V
2022-10-14 12:24:06,8.25 V
2022-10-14 12:24:06,8.25 V
2022-10-14 12:24:58,8.25 V
2022-10-14 12:25:06,8.25 V
2022-10-14 13:55:14,8.25 V
2022-10-14 13:56:14,8.25 V
2022-10-14 13:57:15,8.24 V
2022-10-14 13:57:15,8.24 V
2022-10-14 13:58:15,8.23 V
2022-10-14 13:58:15,8.23 V
2022-10-14 15:59:06,8.17 V
2022-10-14 16:00:07,8.16 V
2022-10-14 16:01:07,8.16 V
2022-10-14 16:02:08,8.16 V
2022-10-14 17:30:48,8.18 V
2022-10-14 17:31:48,8.18 V
2022-10-14 17:32:49,8.17 V
2022-10-14 17:33:49,8.17 V
2022-10-14 17:35:50,8.16 V
2022-10-14 17:36:50,8.16 V
2022-10-14 17:37:51,8.15 V
2022-10-14 17:38:51,8.15 V
2022-10-14 23:51:08,8.19 V
2022-10-14 23:52:08,8.18 V
2022-10-14 23:53:09,8.18 V
2022-10-14 23:56:10,8.17 V
2022-10-15 01:21:49,8.20 V
2022-10-15 01:22:45,8.20 V
2022-10-15 01:22:50,8.20 V
2022-10-15 01:23:46,8.19 V
2022-10-15 01:23:50,8.19 V
2022-10-15 01:24:42,8.19 V
2022-10-15 01:24:50,8.19 V
2022-10-15 01:24:50,8.19 V
2022-10-15 01:24:51,8.19 V
2022-10-15 01:25:51,8.19 V
2022-10-15 01:25:51,8.19 V
2022-10-15 01:26:43,8.18 V
2022-10-15 01:26:43,8.18 V
2022-10-15 01:26:51,8.18 V
2022-10-15 01:26:51,8.18 V
2022-10-15 01:26:51,8.18 V
2022-10-15 01:26:51,8.18 V
2022-10-15 01:26:52,8.18 V
2022-10-15 01:27:43,8.18 V
2022-10-15 01:27:43,8.18 V
2022-10-15 01:27:44,8.18 V
2022-10-15 01:27:52,8.18 V
2022-10-15 01:27:52,8.18 V
2022-10-15 01:27:52,8.18 V
2022-10-15 01:27:52,8.18 V
2022-10-15 01:28:43,8.18 V
2022-10-15 01:28:44,8.18 V
2022-10-15 01:28:52,8.18 V
2022-10-15 01:28:52,8.18 V
2022-10-15 01:28:52,8.18 V
2022-10-15 01:30:29,8.17 V
2022-10-15 01:30:37,8.17 V
2022-10-15 04:09:52,8.25 V
2022-10-15 04:11:53,8.23 V
2022-10-15 04:13:13,8.23 V
2022-10-15 04:14:11,8.23 V
2022-10-15 04:15:24,8.24 V
2022-10-15 04:16:25,8.24 V
2022-10-15 05:48:07,8.26 V
2022-10-15 05:51:09,8.24 V
2022-10-15 10:37:24,8.25 V
2022-10-15 10:38:24,8.25 V
2022-10-15 10:38:32,8.25 V
2022-10-15 10:38:32,8.25 V
2022-10-15 10:41:59,8.22 V
2022-10-15 10:42:49,8.22 V
2022-10-15 10:42:59,8.22 V
2022-10-15 10:42:59,8.22 V
2022-10-15 10:43:49,8.24 V
2022-10-15 10:43:59,8.24 V
2022-10-15 10:44:50,8.25 V
2022-10-15 10:45:00,8.25 V
2022-10-15 10:46:00,8.26 V
2022-10-15 11:00:05,8.18 V
2022-10-15 11:01:05,8.18 V
2022-10-15 11:02:06,8.18 V
2022-10-15 11:03:06,8.18 V
2022-10-15 12:08:38,8.24 V
2022-10-15 12:09:30,8.22 V
2022-10-15 12:09:38,8.22 V
2022-10-15 12:10:30,8.22 V
2022-10-15 12:10:38,8.22 V
2022-10-15 12:11:31,8.24 V
2022-10-15 12:11:31,8.24 V
2022-10-15 12:11:39,8.24 V
2022-10-15 12:11:39,8.24 V
2022-10-15 12:13:07,8.22 V
2022-10-15 12:13:08,8.22 V
2022-10-15 12:13:15,8.22 V
2022-10-15 12:13:15,8.22 V
2022-10-15 12:13:15,8.22 V
2022-10-15 12:13:15,8.22 V
2022-10-15 13:46:28,8.24 V
2022-10-15 13:47:29,8.22 V
2022-10-15 13:48:29,8.22 V
2022-10-15 13:48:29,8.22 V
2022-10-15 13:49:30,8.22 V
2022-10-15 13:49:30,8.22 V
2022-10-15 13:50:30,8.21 V
2022-10-15 13:50:30,8.21 V
2022-10-15 13:52:31,8.23 V
2022-10-15 13:53:31,8.25 V
2022-10-15 13:53:31,8.25 V
2022-10-15 13:54:31,8.26 V
2022-10-15 13:55:32,8.25 V
2022-10-15 16:05:27,8.12 V
2022-10-15 16:06:27,8.12 V
2022-10-15 16:07:28,8.11 V
2022-10-15 16:08:28,8.11 V
2022-10-15 16:09:29,8.11 V
2022-10-15 16:10:29,8.10 V
2022-10-15 16:14:31,8.09 V
2022-10-15 20:08:11,8.24 V
2022-10-15 20:09:11,8.25 V
2022-10-15 20:10:12,8.24 V
2022-10-15 23:41:13,8.19 V
2022-10-15 23:44:51,8.18 V
2022-10-16 01:15:02,8.20 V
2022-10-16 02:53:42,8.15 V
2022-10-16 02:54:42,8.14 V
2022-10-16 02:54:42,8.14 V
2022-10-16 02:55:43,8.14 V
2022-10-16 02:55:43,8.14 V
2022-10-16 02:56:43,8.13 V
2022-10-16 02:56:43,8.13 V
2022-10-16 02:57:43,8.13 V
2022-10-16 04:04:15,8.20 V
2022-10-16 04:07:02,8.19 V
2022-10-16 04:28:56,8.18 V
2022-10-16 04:29:56,8.17 V
2022-10-16 05:17:19,8.24 V
2022-10-16 05:18:19,8.24 V
2022-10-16 05:19:20,8.24 V
2022-10-16 05:25:23,8.24 V
2022-10-16 09:18:07,8.18 V
2022-10-16 09:19:08,8.17 V
2022-10-16 09:20:08,8.17 V
2022-10-16 09:21:08,8.17 V
2022-10-16 09:22:09,8.16 V
2022-10-16 09:23:09,8.16 V
2022-10-16 10:34:54,8.24 V
2022-10-16 10:35:50,8.23 V
2022-10-16 10:35:55,8.23 V
2022-10-16 10:37:55,8.22 V
2022-10-16 10:38:51,8.23 V
2022-10-16 10:38:56,8.23 V
2022-10-16 10:39:56,8.25 V
2022-10-16 12:03:25,8.25 V
2022-10-16 12:03:34,8.25 V
2022-10-16 12:04:26,8.26 V
2022-10-16 12:04:34,8.26 V
2022-10-16 12:04:34,8.26 V
2022-10-16 12:05:26,8.25 V
2022-10-16 12:05:27,8.25 V
2022-10-16 12:05:35,8.25 V
2022-10-16 12:05:35,8.25 V
2022-10-16 12:06:27,8.25 V
2022-10-16 12:06:27,8.25 V
2022-10-16 12:06:35,8.25 V
2022-10-16 12:06:35,8.25 V
2022-10-16 12:06:35,8.25 V
2022-10-16 12:06:35,8.25 V
2022-10-16 12:07:27,8.25 V
2022-10-16 12:07:27,8.25 V
2022-10-16 12:07:28,8.25 V
2022-10-16 12:07:35,8.25 V
2022-10-16 12:07:35,8.25 V
2022-10-16 12:07:35,8.25 V
2022-10-16 12:07:35,8.25 V
2022-10-16 12:08:27,8.25 V
2022-10-16 12:08:28,8.25 V
2022-10-16 12:08:36,8.25 V
2022-10-16 12:08:36,8.25 V
2022-10-16 12:08:36,8.25 V
2022-10-16 12:09:28,8.25 V
2022-10-16 12:09:29,8.25 V
2022-10-16 12:09:36,8.25 V
2022-10-16 12:09:36,8.25 V
2022-10-16 12:10:28,8.25 V
2022-10-16 12:10:29,8.25 V
2022-10-16 12:10:36,8.25 V
2022-10-16 12:11:28,8.25 V
2022-10-16 12:11:37,8.25 V
2022-10-16 13:39:28,8.25 V
2022-10-16 13:40:28,8.25 V
2022-10-16 13:41:29,8.26 V
2022-10-16 13:41:29,8.26 V
2022-10-16 13:42:21,8.25 V
2022-10-16 13:42:29,8.25 V
2022-10-16 13:42:29,8.25 V
2022-10-16 13:42:29,8.25 V
2022-10-16 13:43:30,8.25 V
2022-10-16 13:43:30,8.25 V
2022-10-16 13:44:30,8.25 V
2022-10-16 13:44:30,8.25 V
2022-10-16 13:46:31,8.25 V
2022-10-16 13:46:31,8.25 V
2022-10-16 13:47:31,8.25 V
2022-10-16 15:59:27,8.12 V
2022-10-16 16:00:28,8.11 V
2022-10-16 16:01:28,8.11 V
2022-10-16 16:02:29,8.11 V
2022-10-16 16:03:29,8.11 V
2022-10-16 16:04:30,8.10 V
2022-10-16 16:05:30,8.10 V
2022-10-16 16:07:31,8.09 V
2022-10-16 21:39:40,8.25 V
2022-10-16 21:40:40,8.25 V
2022-10-17 01:06:19,8.21 V
2022-10-17 01:07:19,8.20 V
2022-10-17 01:08:15,8.19 V
2022-10-17 01:08:20,8.19 V
2022-10-17 01:09:16,8.19 V
2022-10-17 01:09:20,8.19 V
2022-10-17 01:10:16,8.19 V
2022-10-17 01:10:20,8.19 V
2022-10-17 01:11:21,8.18 V
2022-10-17 07:36:13,8.13 V
2022-10-17 07:37:13,8.13 V
2022-10-17 10:23:00,8.17 V
2022-10-17 10:24:00,8.16 V
2022-10-17 10:25:01,8.17 V
2022-10-17 10:27:01,8.16 V
2022-10-17 11:54:46,8.22 V
2022-10-17 11:54:54,8.22 V
2022-10-17 11:55:46,8.21 V
2022-10-17 11:55:54,8.21 V
2022-10-17 11:56:46,8.20 V
2022-10-17 11:56:54,8.20 V
2022-10-17 12:01:24,8.25 V
2022-10-17 12:01:25,8.25 V
2022-10-17 12:01:32,8.25 V
2022-10-17 12:01:32,8.25 V
2022-10-17 12:02:25,8.25 V
2022-10-17 12:02:25,8.25 V
2022-10-17 12:02:33,8.25 V
2022-10-17 12:02:33,8.25 V
2022-10-17 12:03:25,8.25 V
2022-10-17 12:03:33,8.25 V
2022-10-17 15:12:33,8.24 V
2022-10-17 15:50:48,8.09 V
2022-10-17 15:51:48,8.09 V
2022-10-17 15:52:49,8.09 V
2022-10-17 15:53:49,8.08 V
2022-10-17 15:54:50,8.08 V
2022-10-17 15:55:50,8.08 V
2022-10-17 15:56:51,8.07 V
2022-10-17 15:57:51,8.07 V
2022-10-17 15:58:52,8.07 V
2022-10-17 18:20:28,8.25 V
2022-10-17 18:20:35,8.25 V
2022-10-17 18:21:36,8.25 V
2022-10-18 01:01:48,8.19 V
2022-10-18 01:01:52,8.19 V
2022-10-18 01:01:52,8.19 V
2022-10-18 01:02:48,8.19 V
2022-10-18 01:02:52,8.19 V
2022-10-18 03:50:45,8.17 V
2022-10-18 03:51:46,8.17 V
2022-10-18 05:05:21,8.23 V
2022-10-18 05:06:21,8.22 V
2022-10-18 05:07:22,8.22 V
2022-10-18 05:08:22,8.22 V
2022-10-18 05:09:23,8.22 V
2022-10-18 05:10:23,8.22 V
2022-10-18 05:11:24,8.22 V
2022-10-18 09:03:08,8.18 V
2022-10-18 09:04:08,8.18 V
2022-10-18 09:05:09,8.18 V
2022-10-18 09:06:09,8.17 V
2022-10-18 09:07:10,8.17 V
2022-10-18 09:08:10,8.16 V
2022-10-18 11:48:15,8.25 V
2022-10-18 11:48:23,8.25 V
2022-10-18 11:49:15,8.25 V
2022-10-18 11:49:23,8.25 V
2022-10-18 11:50:44,8.23 V
2022-10-18 11:50:45,8.23 V
2022-10-18 11:50:52,8.23 V
2022-10-18 11:50:52,8.23 V
2022-10-18 11:50:52,8.23 V
2022-10-18 13:27:03,8.22 V
2022-10-18 13:27:03,8.22 V
2022-10-18 13:28:03,8.23 V
2022-10-18 13:28:03,8.23 V
2022-10-18 13:29:03,8.24 V
2022-10-18 13:30:04,8.24 V
2022-10-18 13:31:04,8.25 V
2022-10-18 13:32:04,8.25 V
2022-10-18 13:33:05,8.25 V
2022-10-18 15:31:17,8.16 V
2022-10-18 15:45:23,8.11 V
2022-10-18 15:46:24,8.11 V
2022-10-18 15:47:24,8.11 V
2022-10-18 15:48:25,8.10 V
2022-10-18 15:49:25,8.10 V
2022-10-18 15:50:26,8.10 V
2022-10-18 15:51:26,8.09 V
2022-10-18 18:40:15,8.13 V
2022-10-18 21:21:30,8.25 V
2022-10-18 21:22:31,8.25 V
2022-10-18 21:23:31,8.25 V
2022-10-18 21:24:31,8.25 V
2022-10-19 00:56:06,8.19 V
2022-10-19 00:57:06,8.19 V
2022-10-19 00:57:06,8.19 V
