"Time","41460.mode"
2018-10-12 03:00:00,9293823
2018-10-13 03:00:00,9392267
2018-10-14 03:00:00,9439678
2018-10-15 03:00:00,9564146
2018-10-16 03:00:00,9650281
2018-10-17 03:00:00,9748188
2018-10-18 03:00:00,9784079
2018-10-19 03:00:00,9909029
2018-10-20 03:00:00,10000584
2018-10-21 03:00:00,10092319
2018-10-22 03:00:00,10172942
2018-10-23 03:00:00,10197082
2018-10-24 03:00:00,10332572
2018-10-25 03:00:00,10430537
2018-10-26 03:00:00,10522960
2018-10-27 03:00:00,10609127
2018-10-28 03:00:00,10630389
2018-10-29 03:00:00,10720058
2018-10-30 03:00:00,10822605
2018-10-31 03:00:00,10892269
2018-11-01 03:00:00,11039470
2018-11-02 03:00:00,11092210
2018-11-03 03:00:00,11172386
2018-11-04 03:00:00,11258940
2018-11-05 03:00:00,11344984
2018-11-06 03:00:00,11436599
2018-11-07 03:00:00,11522674
2018-11-08 03:00:00,11636542
2018-11-09 03:00:00,11739269
2018-11-10 03:00:00,11775087
2018-11-11 03:00:00,11861760
2018-11-12 03:00:00,11953016
2018-11-13 03:00:00,12078026
2018-11-14 03:00:00,12125108
2018-11-16 03:00:00,12291896
2018-11-17 03:00:00,12378031
2018-11-18 03:00:00,12463955
2018-11-19 03:00:00,12549760
2018-11-20 03:00:00,12636284
2018-11-21 03:00:00,12722388
2018-11-22 03:00:00,12819604
2018-11-23 03:00:00,12894717
2018-11-24 03:00:00,12986634
2018-11-25 03:00:00,13066838
2018-11-26 03:00:00,13152942
2018-11-27 03:00:00,13238987
2018-11-28 03:00:00,13341983
2018-11-29 03:00:00,13454919
2018-11-30 03:00:00,13553012
2018-12-01 03:00:00,13583493
2018-12-02 03:00:00,13669623
2018-12-03 03:00:00,21524
2018-12-04 03:00:00,13846773
2018-12-05 03:00:00,13919942
2018-12-06 03:00:00,14017967
2018-12-07 03:00:00,14103562
2018-12-08 03:00:00,14189636
2018-12-09 03:00:00,14275711
2018-12-10 03:00:00,14350554
2018-12-11 03:00:00,14455018
2018-12-12 03:00:00,14533934
2018-12-13 03:00:00,14620038
2018-12-15 03:00:00,14832890
2018-12-16 03:00:00,14926182
2018-12-24 03:00:00,15567220
2018-12-25 03:00:00,15653025
