Time,tlm_mb_battpack_0_element_0_current mA (A)
2024-02-03 03:00:00,43.0
2024-02-03 03:00:00,37.0
2024-02-03 03:00:00,52.4
2024-02-03 03:00:00,52.4
2024-02-03 03:00:00,56.0
2024-02-03 03:00:00,54.0
2024-02-03 03:00:00,52.4
2024-02-03 03:00:00,52.4
2024-02-03 03:00:00,52.4
2024-02-03 03:00:00,12.0
2024-02-03 03:00:00,42.0
2024-02-03 03:00:00,39.0
2024-02-03 03:00:00,38.0
2024-02-04 03:00:00,52.4
2024-02-04 03:00:00,52.4
2024-02-04 03:00:00,52.4
2024-02-04 03:00:00,53.0
2024-02-04 03:00:00,59.0
2024-02-04 03:00:00,49.0
2024-02-04 03:00:00,52.4
2024-02-04 03:00:00,12.0
2024-02-04 03:00:00,52.4
2024-02-04 03:00:00,52.4
2024-02-04 03:00:00,42.0
2024-02-04 03:00:00,43.0
2024-02-04 03:00:00,47.0
2024-02-04 03:00:00,39.0
2024-02-05 03:00:00,52.4
2024-02-05 03:00:00,65.0
2024-02-05 03:00:00,50.0
2024-02-05 03:00:00,46.0
2024-02-05 03:00:00,44.0
2024-02-05 03:00:00,42.0
2024-02-05 03:00:00,52.4
2024-02-05 03:00:00,52.4
2024-02-05 03:00:00,52.4
2024-02-05 03:00:00,49.0
2024-02-05 03:00:00,52.4
2024-02-05 03:00:00,48.0
2024-02-05 03:00:00,47.0
2024-02-05 03:00:00,43.0
2024-02-05 03:00:00,52.4
2024-02-05 03:00:00,45.0
2024-02-05 03:00:00,4.0
2024-02-06 03:00:00,52.0
2024-02-06 03:00:00,46.0
2024-02-06 03:00:00,45.0
2024-02-06 03:00:00,46.0
2024-02-06 03:00:00,42.0
2024-02-06 03:00:00,41.0
2024-02-06 03:00:00,12.0
2024-02-06 03:00:00,52.4
2024-02-06 03:00:00,59.0
2024-02-06 03:00:00,55.0
2024-02-06 03:00:00,39.0
2024-02-06 03:00:00,52.4
2024-02-06 03:00:00,52.4
2024-02-06 03:00:00,49.0
2024-02-06 03:00:00,52.4
2024-02-07 03:00:00,52.4
2024-02-07 03:00:00,52.4
2024-02-07 03:00:00,52.4
2024-02-07 03:00:00,52.4
2024-02-07 03:00:00,52.4
2024-02-07 03:00:00,52.4
2024-02-07 03:00:00,51.0
2024-02-07 03:00:00,52.0
2024-02-07 03:00:00,50.0
2024-02-07 03:00:00,52.4
2024-02-07 03:00:00,52.4
2024-02-07 03:00:00,52.4
2024-02-07 03:00:00,46.0
2024-02-07 03:00:00,45.0
2024-02-07 03:00:00,49.0
2024-02-07 03:00:00,52.4
2024-02-07 03:00:00,12.0
2024-02-08 03:00:00,42.0
2024-02-08 03:00:00,12.0
2024-02-08 03:00:00,52.4
2024-02-08 03:00:00,52.4
2024-02-08 03:00:00,52.4
2024-02-08 03:00:00,46.0
2024-02-08 03:00:00,51.0
2024-02-08 03:00:00,52.4
2024-02-08 03:00:00,52.4
2024-02-08 03:00:00,49.0
2024-02-08 03:00:00,47.0
2024-02-08 03:00:00,52.4
2024-02-08 03:00:00,52.4
2024-02-09 03:00:00,46.0
2024-02-09 03:00:00,43.0
2024-02-09 03:00:00,41.0
2024-02-09 03:00:00,12.0
2024-02-09 03:00:00,52.4
2024-02-09 03:00:00,52.4
2024-02-09 03:00:00,44.0
2024-02-09 03:00:00,52.4
2024-02-09 03:00:00,52.4
2024-02-09 03:00:00,52.4
2024-02-09 03:00:00,58.0
2024-02-09 03:00:00,53.0
2024-02-09 03:00:00,52.4
2024-02-09 03:00:00,52.4
2024-02-09 03:00:00,52.4
2024-02-09 03:00:00,52.4
2024-02-09 03:00:00,52.4
2024-02-09 03:00:00,52.4
2024-02-09 03:00:00,52.4
2024-02-09 03:00:00,52.4
2024-02-09 03:00:00,37.0
2024-02-10 03:00:00,46.0
2024-02-10 03:00:00,45.0
2024-02-10 03:00:00,43.0
2024-02-10 03:00:00,50.0
2024-02-10 03:00:00,40.0
2024-02-10 03:00:00,12.0
2024-02-10 03:00:00,52.4
2024-02-10 03:00:00,52.4
2024-02-10 03:00:00,55.0
2024-02-10 03:00:00,52.0
2024-02-10 03:00:00,62.0
2024-02-10 03:00:00,49.0
2024-02-10 03:00:00,52.4
2024-02-10 03:00:00,51.0
2024-02-10 03:00:00,46.0
2024-02-10 03:00:00,52.4
2024-02-10 03:00:00,52.4
2024-02-10 03:00:00,52.4
2024-02-10 03:00:00,52.4
2024-02-10 03:00:00,52.4
2024-02-10 03:00:00,52.4
2024-02-10 03:00:00,52.4
2024-02-10 03:00:00,52.4
2024-02-10 03:00:00,36.0
